year,month,day,CO,NO,NO2,O3,PM10,SO2,season_spring,season_summer,season_winter
2019,1,24,0.27,22.83,45.58,46.0,12.42,1.0,0,0,1
2019,1,31,0.86,37.7,54.22,24.0,23.09,1.22,0,0,1
2019,2,1,0.5,24.71,49.92,26.42,24.08,1.0,0,0,1
2019,2,2,0.24,11.38,29.0,57.25,9.29,1.0,0,0,1
2019,2,3,0.26,9.21,29.29,55.71,10.71,1.0,0,0,1
2019,2,4,0.55,35.38,54.29,32.42,23.04,2.0,0,0,1
2019,2,5,0.74,38.42,63.17,15.92,26.88,1.42,0,0,1
2019,2,6,1.33,121.79,75.71,5.5,43.42,2.62,0,0,1
2019,2,7,1.05,105.33,64.12,8.17,36.32,1.92,0,0,1
2019,2,8,0.57,43.38,57.12,19.21,26.58,1.58,0,0,1
2019,2,9,0.45,21.62,52.08,23.42,28.04,1.21,0,0,1
2019,2,10,0.41,18.96,47.46,29.79,23.0,1.04,0,0,1
2019,2,11,0.53,27.5,51.75,32.29,24.33,1.04,0,0,1
2019,2,12,0.47,26.52,60.52,20.67,27.92,1.05,0,0,1
2019,2,13,0.53,37.75,53.33,31.5,30.46,1.25,0,0,1
2019,2,14,0.38,18.54,57.21,37.58,27.83,1.08,0,0,1
2019,2,15,0.73,81.17,84.38,19.61,39.46,2.54,0,0,1
2019,2,16,0.52,106.38,83.58,15.33,38.58,2.46,0,0,1
2019,2,17,0.35,55.08,65.5,29.75,25.83,1.71,0,0,1
2019,2,18,0.61,36.67,52.92,46.17,29.25,1.29,0,0,1
2019,2,19,0.57,28.12,55.42,45.75,31.04,1.04,0,0,1
2019,2,20,0.47,22.08,61.17,37.59,32.38,2.04,0,0,1
2019,2,21,0.65,41.33,61.75,30.5,37.29,1.46,0,0,1
2019,2,22,0.77,70.58,78.25,15.54,85.88,1.92,0,0,1
2019,2,23,0.56,81.12,68.0,28.12,53.67,2.17,0,0,1
2019,2,24,0.25,12.29,46.42,53.17,35.25,1.17,0,0,1
2019,2,25,0.61,42.96,76.67,23.96,47.08,2.33,0,0,1
2019,2,26,0.73,92.57,88.04,23.87,51.71,2.48,0,0,1
2019,2,27,0.51,69.0,80.04,11.75,57.0,2.96,0,0,1
2019,2,28,0.89,112.38,94.88,13.25,61.71,3.42,0,0,1
2019,3,1,0.42,56.67,76.5,1.0,49.04,2.04,0,0,1
2019,3,4,0.51,32.08,50.42,61.38,42.25,1.83,0,0,1
2019,3,5,0.46,21.5,44.96,46.04,31.46,2.12,0,0,1
2019,3,6,0.52,19.58,45.54,38.83,31.04,1.38,0,0,1
2019,3,7,0.32,11.0,33.04,48.46,17.12,1.17,0,0,1
2019,3,9,0.31,19.04,53.25,49.69,30.08,2.08,0,0,1
2019,3,10,0.28,22.96,47.12,40.21,28.88,2.46,0,0,1
2019,3,11,0.29,12.21,36.54,52.62,30.92,1.71,0,0,1
2019,3,12,0.36,15.71,38.29,52.88,37.5,1.46,0,0,1
2019,3,13,0.36,21.88,49.67,40.88,27.42,1.0,0,0,1
2019,3,14,0.28,17.04,41.17,45.29,25.59,1.09,0,0,1
2019,3,15,0.29,26.96,52.79,44.12,25.04,1.67,0,0,1
2019,3,19,0.42,17.67,47.54,53.38,24.25,1.62,0,0,1
2019,3,20,0.47,22.33,50.79,50.17,24.21,1.5,0,0,1
2019,3,21,0.55,20.88,58.0,54.33,30.25,1.21,0,0,1
2019,3,22,0.64,25.88,72.38,57.67,32.67,1.67,0,0,1
2019,3,23,0.66,58.12,81.83,38.08,42.21,3.0,0,0,1
2019,3,24,0.53,32.29,75.04,46.67,38.21,3.17,0,0,1
2019,3,25,0.75,51.83,80.96,40.58,49.71,3.92,0,0,1
2019,3,26,0.43,15.82,44.95,61.41,37.38,1.18,0,0,1
2019,3,27,0.46,26.62,58.58,48.54,36.62,1.83,0,0,1
2019,3,28,0.39,23.0,67.33,49.54,29.62,2.04,0,0,1
2019,3,29,0.42,21.88,48.83,72.08,25.21,1.58,0,0,1
2019,3,30,0.25,11.38,37.08,78.38,21.46,1.0,0,0,1
2019,3,31,0.23,8.65,32.0,77.61,21.57,1.0,0,0,1
2019,4,1,0.38,22.33,56.0,64.17,29.58,2.46,1,0,0
2019,4,2,0.2,23.38,52.88,52.67,38.29,1.83,1,0,0
2019,4,3,0.72,18.71,43.92,54.38,25.4,1.25,1,0,0
2019,4,4,0.46,20.25,44.42,58.38,16.5,1.5,1,0,0
2019,4,5,0.53,39.08,60.17,47.04,27.96,1.5,1,0,0
2019,4,6,0.26,7.46,28.25,63.79,11.92,1.08,1,0,0
2019,4,7,0.24,6.92,32.62,61.71,17.95,1.04,1,0,0
2019,4,8,0.51,34.67,54.38,40.67,23.08,1.9,1,0,0
2019,4,9,0.4,23.83,56.71,41.96,25.0,2.75,1,0,0
2019,4,12,0.42,23.67,60.38,48.92,39.57,4.12,1,0,0
2019,4,13,0.26,15.29,46.71,65.58,27.54,3.33,1,0,0
2019,4,14,0.28,13.86,42.1,71.42,26.88,2.25,1,0,0
2019,4,15,0.37,16.09,40.91,68.12,24.77,3.0,1,0,0
2019,4,16,0.45,19.21,46.62,69.96,23.38,2.88,1,0,0
2019,4,17,0.44,22.58,44.0,62.62,21.0,2.96,1,0,0
2019,4,18,0.3,11.29,33.46,83.83,22.55,2.0,1,0,0
2019,4,19,0.2,4.38,20.67,109.92,36.79,1.5,1,0,0
2019,4,20,0.22,5.21,25.88,112.29,28.17,2.04,1,0,0
2019,4,21,0.21,4.62,20.38,108.08,31.96,1.62,1,0,0
2019,4,22,0.22,5.21,24.75,98.17,49.5,1.75,1,0,0
2019,4,23,0.48,24.75,53.15,43.0,38.67,1.65,1,0,0
2019,4,24,0.34,14.83,39.42,61.75,31.88,1.17,1,0,0
2019,4,25,0.39,17.25,41.54,56.71,31.0,1.08,1,0,0
2019,4,26,0.36,15.29,36.38,62.83,21.83,1.04,1,0,0
2019,4,27,0.28,19.5,51.71,55.46,23.29,2.42,1,0,0
2019,4,28,0.26,13.5,44.12,52.17,24.17,1.04,1,0,0
2019,4,29,0.43,24.04,51.12,53.88,35.29,1.5,1,0,0
2019,4,30,0.39,18.58,41.38,53.12,32.29,1.12,1,0,0
2019,5,1,0.25,8.67,25.25,65.0,25.62,1.12,1,0,0
2019,5,2,0.52,37.88,59.46,48.17,27.05,1.79,1,0,0
2019,5,3,0.45,29.46,64.83,41.12,16.29,1.17,1,0,0
2019,5,4,0.24,11.5,31.38,52.88,12.88,1.25,1,0,0
2019,5,5,0.21,9.42,29.29,71.25,17.83,2.04,1,0,0
2019,5,6,0.45,20.12,43.25,60.92,27.25,2.67,1,0,0
2019,5,7,0.47,14.61,44.39,50.91,29.17,1.56,1,0,0
2019,5,8,0.47,18.42,44.0,56.88,41.13,1.04,1,0,0
2019,5,9,0.46,26.29,50.38,51.25,28.54,1.67,1,0,0
2019,5,10,0.47,32.04,63.54,46.96,31.58,2.12,1,0,0
2019,5,11,0.27,15.92,41.0,54.79,25.92,1.12,1,0,0
2019,5,12,0.23,11.62,31.12,59.21,19.96,1.08,1,0,0
2019,5,13,0.38,19.88,45.21,57.33,27.54,1.12,1,0,0
2019,5,14,0.48,36.21,60.0,46.67,41.71,2.12,1,0,0
2019,5,15,0.35,18.92,44.79,67.5,35.79,1.0,1,0,0
2019,5,16,0.46,27.17,62.38,57.62,32.39,1.33,1,0,0
2019,5,17,0.4,22.62,60.62,54.5,19.12,1.0,1,0,0
2019,5,18,0.25,14.75,37.33,61.29,12.71,1.08,1,0,0
2019,5,19,0.23,11.21,38.08,55.04,10.71,1.0,1,0,0
2019,5,20,0.41,23.79,48.29,46.96,17.92,1.5,1,0,0
2019,5,21,0.48,50.58,70.12,37.21,30.12,2.38,1,0,0
2019,5,22,0.47,22.0,50.86,45.27,23.27,1.64,1,0,0
2019,5,23,0.49,33.46,60.08,41.83,31.07,2.04,1,0,0
2019,5,24,0.37,31.42,71.79,32.21,19.46,1.21,1,0,0
2019,5,25,0.38,21.25,48.54,31.25,16.5,1.04,1,0,0
2019,5,26,0.26,26.04,44.54,33.38,16.46,1.5,1,0,0
2019,5,27,0.36,24.96,47.29,37.67,18.88,1.58,1,0,0
2019,5,28,0.39,23.0,39.0,43.96,20.12,1.29,1,0,0
2019,5,29,0.36,21.21,38.79,45.21,21.52,1.0,1,0,0
2019,5,30,0.72,31.11,54.74,34.4,26.0,1.95,1,0,0
2019,5,31,0.49,55.39,66.96,30.55,28.55,2.1,1,0,0
2019,6,1,0.22,19.5,47.5,47.21,24.54,1.88,1,0,0
2019,6,2,0.2,16.08,46.0,56.62,21.88,1.25,1,0,0
2019,6,3,0.33,25.14,60.76,46.19,30.88,1.04,1,0,0
2019,6,4,0.5,20.17,57.17,49.88,26.5,1.5,1,0,0
2019,6,5,0.27,17.04,45.67,55.5,27.83,1.04,1,0,0
2019,6,6,0.45,26.54,42.12,48.12,27.71,1.21,1,0,0
2019,6,7,0.4,23.79,49.58,51.08,38.92,1.29,1,0,0
2019,6,8,0.2,12.22,29.22,59.29,23.54,1.08,1,0,0
2019,6,11,0.28,21.18,48.09,35.17,15.83,1.0,1,0,0
2019,6,12,0.37,17.46,39.29,44.08,14.38,1.08,1,0,0
2019,6,13,0.4,22.33,46.58,46.58,16.62,1.17,1,0,0
2019,6,14,0.38,24.04,56.71,51.54,39.92,1.38,1,0,0
2019,6,15,0.24,15.54,43.04,53.04,34.33,1.12,1,0,0
2019,6,16,0.23,18.12,40.58,49.42,22.04,1.96,1,0,0
2019,6,17,0.43,34.92,63.83,37.29,37.29,2.92,1,0,0
2019,6,18,0.27,28.25,61.92,44.42,32.54,1.71,1,0,0
2019,6,19,0.32,22.58,57.88,42.54,33.83,1.17,1,0,0
2019,6,20,0.46,22.55,43.82,51.64,27.91,1.0,1,0,0
2019,6,21,0.22,21.25,47.42,51.79,18.92,1.46,1,0,0
2019,6,22,0.22,11.67,36.96,53.25,25.88,1.5,1,0,0
2019,6,23,0.21,7.58,23.5,56.17,40.5,1.21,1,0,0
2019,6,25,0.32,17.46,39.92,73.58,38.54,1.08,1,0,0
2019,6,26,0.35,23.38,64.21,62.08,33.21,1.54,1,0,0
2019,6,27,0.42,71.17,98.38,27.29,43.83,5.58,1,0,0
2019,6,28,0.34,76.08,97.25,28.17,64.08,5.17,1,0,0
2019,6,29,0.2,49.58,93.42,73.92,58.5,5.33,1,0,0
2019,6,30,0.21,16.25,54.5,47.17,41.79,1.83,1,0,0
2019,7,1,0.32,20.12,47.38,47.0,38.24,1.0,0,1,0
2019,7,2,0.28,32.46,62.54,33.29,42.29,1.46,0,1,0
2019,7,3,0.34,39.3,71.75,12.9,42.0,4.29,0,1,0
2019,7,4,0.36,23.64,62.32,67.55,35.67,1.96,0,1,0
2019,7,5,0.44,31.38,72.12,39.46,41.74,3.79,0,1,0
2019,7,6,0.21,11.5,33.58,44.5,53.92,1.17,0,1,0
2019,7,7,0.57,12.86,42.71,59.57,64.67,2.0,0,1,0
2019,7,8,0.54,50.58,70.58,19.92,41.23,2.58,0,1,0
2019,7,9,0.31,22.79,57.67,43.25,33.62,2.75,0,1,0
2019,7,10,0.32,15.46,44.62,56.38,27.17,2.96,0,1,0
2019,7,11,0.3,22.5,64.58,37.5,41.29,3.25,0,1,0
2019,7,12,0.23,20.41,52.32,47.18,28.12,2.95,0,1,0
2019,7,15,0.41,22.33,44.71,49.29,25.42,1.79,0,1,0
2019,7,16,0.32,19.42,43.08,56.58,23.95,2.58,0,1,0
2019,7,17,0.3,13.71,42.54,50.38,23.83,2.17,0,1,0
2019,7,18,0.38,18.92,51.88,50.33,24.46,2.75,0,1,0
2019,7,19,0.35,24.96,55.12,44.5,25.25,2.83,0,1,0
2019,7,20,0.2,14.12,40.33,51.92,22.88,2.79,0,1,0
2019,7,21,0.2,13.29,37.75,40.5,22.92,3.33,0,1,0
2019,7,22,0.36,38.62,74.96,17.67,34.92,4.25,0,1,0
2019,7,23,0.38,35.58,74.42,23.21,37.96,3.33,0,1,0
2019,7,24,0.32,27.75,54.38,34.21,26.88,2.83,0,1,0
2019,7,25,0.38,34.79,63.21,17.83,31.88,2.29,0,1,0
2019,7,26,0.27,35.74,68.91,35.87,30.05,3.91,0,1,0
2019,7,27,0.21,13.12,35.12,56.54,19.38,1.17,0,1,0
2019,7,28,0.2,10.21,23.33,49.08,12.75,2.08,0,1,0
2019,7,29,0.38,25.21,45.54,35.25,25.21,2.12,0,1,0
2019,7,30,0.37,24.5,47.0,43.04,32.58,2.04,0,1,0
2019,7,31,0.36,21.33,39.08,47.08,26.08,2.04,0,1,0
2019,8,1,0.29,18.38,44.04,34.55,29.54,1.54,0,1,0
2019,8,2,0.22,13.67,51.38,84.9,27.79,2.21,0,1,0
2019,8,3,0.2,8.67,36.67,73.0,23.29,1.96,0,1,0
2019,8,4,0.21,6.88,27.92,73.62,21.71,1.67,0,1,0
2019,8,5,0.27,21.71,59.67,51.58,31.33,3.67,0,1,0
2019,8,6,0.27,15.88,40.08,56.83,28.55,1.71,0,1,0
2019,8,7,0.28,14.96,35.33,55.33,31.46,1.17,0,1,0
2019,8,8,0.23,13.92,36.04,41.5,46.29,1.04,0,1,0
2019,8,9,0.22,15.67,40.42,38.46,40.08,1.04,0,1,0
2019,8,10,0.2,13.25,30.62,48.96,32.33,1.21,0,1,0
2019,8,11,0.2,9.75,25.62,53.29,25.67,1.46,0,1,0
2019,8,12,0.2,12.79,29.33,49.58,19.17,1.29,0,1,0
2019,8,13,0.2,11.33,26.79,49.67,19.96,1.33,0,1,0
2019,8,14,0.31,10.1,30.52,47.95,23.25,1.14,0,1,0
2019,8,15,0.2,8.62,31.21,42.62,24.75,1.08,0,1,0
2019,8,16,0.23,14.42,31.46,39.54,20.0,1.0,0,1,0
2019,8,17,0.2,6.54,25.83,42.88,19.08,1.0,0,1,0
2019,8,18,0.2,8.08,29.29,42.04,22.71,1.0,0,1,0
2019,8,19,0.2,9.96,22.71,44.29,20.96,1.0,0,1,0
2019,8,20,0.25,12.04,28.25,54.67,19.92,1.0,0,1,0
2019,8,21,0.25,10.58,30.5,50.92,18.46,1.33,0,1,0
2019,8,22,0.23,9.67,35.75,56.58,22.38,1.46,0,1,0
2019,8,23,0.28,14.96,57.38,43.92,23.21,1.58,0,1,0
2019,8,24,0.2,20.88,63.71,39.92,33.54,3.12,0,1,0
2019,8,25,0.22,6.54,29.21,64.04,22.54,1.62,0,1,0
2019,8,26,0.3,29.46,57.25,37.54,32.42,2.96,0,1,0
2019,8,27,0.28,14.0,43.88,36.08,25.83,1.0,0,1,0
2019,8,28,0.32,18.29,49.79,35.58,26.58,1.5,0,1,0
2019,8,29,0.35,23.67,50.42,51.46,25.38,1.54,0,1,0
2019,8,30,0.42,33.0,69.24,35.37,29.79,2.1,0,1,0
2019,8,31,0.26,8.42,40.62,62.29,24.17,1.08,0,1,0
2019,9,1,0.21,14.04,48.88,47.09,21.29,1.58,0,1,0
2019,9,2,0.34,21.79,45.0,39.71,21.54,1.46,0,1,0
2019,9,3,0.33,18.54,45.33,37.12,20.29,1.54,0,1,0
2019,9,4,0.47,33.17,59.58,45.04,23.6,3.21,0,1,0
2019,9,5,0.26,16.88,42.88,39.75,26.58,1.62,0,1,0
2019,9,6,0.22,28.21,50.88,28.17,25.12,2.29,0,1,0
2019,9,7,0.21,11.83,31.92,52.0,21.54,1.54,0,1,0
2019,9,8,0.22,9.58,30.08,44.38,19.21,1.21,0,1,0
2019,9,9,0.3,19.67,40.5,36.75,19.67,1.54,0,1,0
2019,9,10,0.29,23.79,48.75,24.5,15.54,1.21,0,1,0
2019,9,11,0.3,11.83,30.17,53.12,16.33,1.21,0,1,0
2019,9,12,0.56,52.46,67.83,39.71,33.38,2.04,0,1,0
2019,9,13,0.39,28.78,75.83,46.5,30.67,1.65,0,1,0
2019,9,14,0.22,14.92,53.08,61.0,25.75,1.42,0,1,0
2019,9,15,0.21,8.92,41.5,65.08,26.25,1.04,0,1,0
2019,9,16,0.49,46.75,82.58,30.46,33.04,1.88,0,1,0
2019,9,17,0.4,52.58,93.96,23.42,45.12,3.54,0,1,0
2019,9,18,0.5,44.0,81.17,36.92,44.75,1.71,0,1,0
2019,9,19,0.25,21.62,58.71,46.12,29.5,1.42,0,1,0
2019,9,20,0.31,21.04,56.04,49.83,32.83,1.25,0,1,0
2019,9,21,0.2,12.42,41.33,43.54,25.75,1.0,0,1,0
2019,9,22,0.2,8.92,35.46,39.42,23.42,1.0,0,1,0
2019,9,23,0.3,20.46,39.75,32.54,19.71,1.08,0,1,0
2019,9,24,0.22,9.08,40.42,39.38,25.67,1.29,0,1,0
2019,9,25,0.42,30.62,50.79,37.04,27.12,1.5,0,1,0
2019,9,26,0.42,24.74,49.91,33.09,28.71,1.7,0,1,0
2019,9,27,0.39,44.12,65.96,19.71,37.12,1.38,0,1,0
2019,9,28,0.21,15.88,42.79,33.04,25.04,1.04,0,1,0
2019,9,29,0.21,7.29,33.17,46.46,28.79,1.0,0,1,0
2019,9,30,0.29,29.12,53.17,17.12,30.46,1.38,0,1,0
2019,10,1,0.47,15.33,45.29,37.29,33.88,1.0,0,0,0
2019,10,2,0.38,20.88,46.17,34.71,26.67,1.67,0,0,0
2019,10,3,0.37,21.79,48.04,28.62,23.96,1.5,0,0,0
2019,10,4,0.25,23.17,62.33,27.96,33.0,1.33,0,0,0
2019,10,5,0.2,15.62,43.5,31.62,27.38,1.0,0,0,0
2019,10,6,0.22,14.04,40.5,26.38,27.08,1.0,0,0,0
2019,10,7,0.45,15.68,47.91,28.59,32.88,1.17,0,0,0
2019,10,8,0.37,26.17,51.96,29.58,34.5,1.12,0,0,0
2019,10,9,0.32,24.83,52.21,21.5,27.21,1.0,0,0,0
2019,10,10,0.42,24.46,43.83,23.5,24.08,1.04,0,0,0
2019,10,11,0.31,24.17,52.67,23.67,36.0,1.08,0,0,0
2019,10,12,0.2,27.88,55.17,20.78,24.96,1.0,0,0,0
2019,10,13,0.2,7.5,27.25,49.79,25.29,1.0,0,0,0
2019,10,14,0.39,18.54,47.04,38.46,36.92,1.0,0,0,0
2019,10,15,0.22,9.5,29.88,40.54,15.12,1.0,0,0,0
2019,10,16,0.34,21.33,47.17,30.96,21.25,1.21,0,0,0
2019,10,17,0.64,67.08,67.46,27.0,34.04,2.0,0,0,0
2019,10,18,0.4,25.25,51.17,26.17,26.33,1.29,0,0,0
2019,10,19,0.32,71.71,57.67,21.17,37.88,1.67,0,0,0
2019,10,20,0.21,11.71,32.33,41.54,22.96,1.0,0,0,0
2019,10,21,0.49,25.05,46.5,21.14,20.67,1.0,0,0,0
2019,10,22,0.37,17.58,40.5,30.42,19.64,1.04,0,0,0
2019,10,23,0.52,41.33,53.79,26.46,20.92,1.17,0,0,0
2019,10,24,0.42,32.12,48.5,16.96,21.17,1.12,0,0,0
2019,10,25,0.44,36.0,54.21,18.08,21.67,1.62,0,0,0
2019,10,26,0.3,63.29,58.92,17.88,26.29,1.88,0,0,0
2019,10,27,0.2,38.22,58.57,20.96,27.17,1.35,0,0,0
2019,10,28,0.22,30.88,68.38,14.04,28.33,1.17,0,0,0
2019,10,29,0.6,43.08,66.29,12.79,33.33,1.5,0,0,0
2019,10,30,0.32,111.92,80.92,9.42,41.5,4.29,0,0,0
2019,10,31,0.53,44.33,65.25,12.5,28.71,5.21,0,0,0
2019,11,1,0.22,21.17,49.29,16.54,21.54,2.92,0,0,0
2019,11,2,0.22,22.83,42.67,14.88,18.42,2.54,0,0,0
2019,11,3,0.2,8.17,21.96,46.29,16.17,2.04,0,0,0
2019,11,4,0.48,27.12,45.62,29.42,22.71,2.71,0,0,0
2019,11,5,0.25,9.78,26.22,46.35,12.71,1.82,0,0,0
2019,11,6,0.3,20.62,34.88,32.21,15.25,1.5,0,0,0
2019,11,7,0.28,18.71,46.92,22.08,13.52,2.71,0,0,0
2019,11,8,0.3,19.29,32.88,39.42,16.38,2.5,0,0,0
2019,11,9,0.22,12.79,33.25,34.5,11.0,1.54,0,0,0
2019,11,10,0.21,8.83,28.29,32.21,8.96,1.58,0,0,0
2019,11,11,0.28,18.46,38.21,24.71,14.42,2.5,0,0,0
2019,11,12,0.31,18.29,40.46,26.62,18.08,2.12,0,0,0
2019,11,13,0.5,43.58,56.42,14.92,20.75,2.04,0,0,0
2019,11,14,0.49,89.54,71.0,9.21,20.42,3.29,0,0,0
2019,11,15,0.32,33.04,48.46,19.25,15.5,2.67,0,0,0
2019,11,16,0.22,21.33,39.75,21.92,12.54,2.17,0,0,0
2019,11,17,0.24,12.0,32.75,31.71,11.04,1.54,0,0,0
2019,11,18,0.3,32.67,49.67,16.46,17.96,2.88,0,0,0
2019,11,19,0.43,38.58,54.96,15.57,13.75,2.12,0,0,0
2019,11,20,0.71,85.38,73.54,8.71,22.0,4.17,0,0,0
2019,11,21,0.37,26.05,61.82,13.52,16.17,2.33,0,0,0
2019,11,22,0.47,103.75,70.88,10.62,25.71,3.21,0,0,0
2019,11,23,0.21,14.21,30.29,40.88,11.0,1.71,0,0,0
2019,11,24,0.25,12.62,31.75,38.5,11.25,1.54,0,0,0
2019,11,25,0.91,81.0,52.33,18.08,25.71,2.88,0,0,0
2019,11,26,0.36,96.88,63.79,7.38,29.5,4.0,0,0,0
2019,11,27,0.28,31.83,56.08,20.12,20.5,2.54,0,0,0
2019,11,28,0.27,24.21,51.25,20.96,18.79,1.42,0,0,0
2019,11,29,0.51,27.08,48.54,26.33,18.04,1.08,0,0,0
2019,11,30,0.21,23.54,53.67,15.88,18.25,1.04,0,0,0
2019,12,1,0.2,21.79,45.71,26.88,16.38,1.5,0,0,0
2019,12,2,0.52,53.67,61.12,6.92,24.42,2.42,0,0,0
2019,12,9,0.23,18.17,35.42,31.62,16.12,1.0,0,0,0
2019,12,10,0.56,41.96,58.25,14.79,21.54,1.0,0,0,0
2019,12,11,0.42,33.54,50.5,12.46,21.62,1.0,0,0,0
2019,12,12,0.22,15.0,33.38,33.38,11.29,1.0,0,0,0
2019,12,13,0.21,18.83,32.5,40.58,13.58,1.0,0,0,0
2019,12,14,0.22,11.5,28.54,41.12,12.08,1.0,0,0,0
2019,12,15,0.22,9.54,38.92,30.12,12.38,1.0,0,0,0
2019,12,16,0.59,93.73,76.36,5.52,33.71,1.61,0,0,0
2019,12,17,0.76,67.04,66.38,8.54,103.25,1.46,0,0,0
2019,12,18,0.54,50.96,61.92,9.33,102.04,1.12,0,0,0
2019,12,19,0.47,63.58,61.21,6.12,59.83,1.38,0,0,0
2019,12,20,0.3,25.5,55.0,18.0,26.21,1.25,0,0,0
2019,12,21,0.27,20.5,46.33,21.21,15.79,1.92,0,0,0
2019,12,22,0.22,7.29,19.29,59.04,14.33,1.96,0,0,0
2019,12,23,0.46,25.0,41.79,40.46,17.88,1.92,0,0,0
2019,12,24,0.24,28.67,44.54,15.79,17.0,1.75,0,0,0
2019,12,25,0.22,111.21,59.67,5.5,27.75,3.0,0,0,0
2019,12,26,0.2,54.38,41.75,12.92,18.04,2.08,0,0,0
2019,12,27,0.39,38.12,36.08,16.96,16.76,1.71,0,0,0
2019,12,28,0.3,80.08,55.67,8.38,26.42,4.92,0,0,0
2019,12,29,0.2,15.96,42.38,16.92,17.75,1.33,0,0,0
2019,12,30,0.28,22.54,44.5,13.25,21.46,1.17,0,0,0
2019,12,31,0.22,10.88,36.12,17.75,17.33,1.0,0,0,0
2020,1,1,0.21,13.04,36.83,13.71,17.46,1.0,0,0,1
2020,1,2,0.24,18.5,43.33,11.29,20.54,1.0,0,0,1
2020,1,3,0.35,33.67,42.38,10.62,21.29,1.33,0,0,1
2020,1,4,0.32,48.17,41.58,11.04,19.42,1.5,0,0,1
2020,1,5,0.38,30.25,43.58,14.67,16.92,1.42,0,0,1
2020,1,6,0.22,29.0,55.29,19.42,22.54,1.25,0,0,1
2020,1,7,0.46,52.22,56.7,8.38,26.21,1.59,0,0,1
2020,1,8,0.71,137.92,80.12,6.12,37.12,3.21,0,0,1
2020,1,9,0.26,81.0,63.21,15.75,26.96,2.12,0,0,1
2020,1,10,0.22,41.62,66.29,8.92,17.17,1.29,0,0,1
2020,1,11,0.23,15.21,37.38,20.17,14.0,1.0,0,0,1
2020,1,12,0.32,29.71,49.08,14.25,18.93,1.12,0,0,1
2020,1,13,0.32,17.58,48.21,26.5,17.83,1.12,0,0,1
2020,1,14,0.42,52.96,69.25,12.0,29.41,1.88,0,0,1
2020,1,15,0.47,129.41,83.45,6.96,38.95,3.17,0,0,1
2020,1,16,0.68,104.5,77.79,8.46,36.38,2.83,0,0,1
2020,1,17,0.35,30.42,55.96,22.58,26.38,1.42,0,0,1
2020,1,18,0.25,13.17,43.67,28.33,13.5,1.12,0,0,1
2020,1,19,0.22,8.0,25.67,51.42,13.17,1.04,0,0,1
2020,1,20,0.22,8.5,23.88,54.33,14.38,1.0,0,0,1
2020,1,21,0.2,7.62,22.29,54.92,27.83,1.0,0,0,1
2020,1,22,0.29,17.88,39.21,47.42,50.71,1.04,0,0,1
2020,1,23,0.49,40.96,51.58,28.71,52.83,1.5,0,0,1
2020,1,24,0.32,98.92,68.79,5.67,103.33,2.5,0,0,1
2020,1,25,0.21,27.21,54.46,17.25,91.71,1.04,0,0,1
2020,1,26,0.21,14.12,39.08,23.17,40.75,1.0,0,0,1
2020,1,27,0.22,15.17,47.92,19.17,20.38,1.0,0,0,1
2020,1,28,0.28,19.96,44.62,21.79,16.42,1.12,0,0,1
2020,1,29,0.42,84.12,70.54,6.75,31.25,2.38,0,0,1
2020,1,30,0.36,104.09,58.82,8.95,22.65,1.95,0,0,1
2020,1,31,0.49,108.21,78.29,4.38,39.54,3.0,0,0,1
2020,2,1,0.25,77.17,55.38,7.04,25.42,1.92,0,0,1
2020,2,2,0.23,58.25,38.38,16.21,20.71,1.71,0,0,1
2020,2,3,0.7,97.54,67.38,4.88,40.54,2.67,0,0,1
2020,2,4,0.25,26.33,37.88,19.54,45.88,1.17,0,0,1
2020,2,5,0.3,24.88,46.04,29.29,21.17,1.17,0,0,1
2020,2,6,0.27,41.88,56.25,22.54,29.12,1.46,0,0,1
2020,2,7,0.43,72.54,76.29,12.96,30.29,1.92,0,0,1
2020,2,8,0.32,34.21,56.79,22.38,25.58,1.29,0,0,1
2020,2,9,0.21,29.67,42.96,29.42,27.54,1.29,0,0,1
2020,2,10,0.38,30.5,46.25,20.42,24.96,1.38,0,0,1
2020,2,11,0.26,40.12,49.12,23.08,26.79,1.42,0,0,1
2020,2,12,0.25,17.95,37.2,35.35,22.0,1.0,0,0,1
2020,2,13,0.3,22.62,44.12,26.0,27.75,1.17,0,0,1
2020,2,14,0.27,54.58,56.75,15.17,37.95,1.83,0,0,1
2020,2,15,0.21,9.38,34.62,33.79,24.75,1.08,0,0,1
2020,2,16,0.2,3.62,21.58,53.67,19.29,1.0,0,0,1
2020,2,17,0.36,20.54,46.04,33.79,30.08,1.54,0,0,1
2020,2,18,0.36,23.83,42.92,32.88,17.79,1.5,0,0,1
2020,2,19,0.3,20.71,51.25,23.04,21.12,1.71,0,0,1
2020,2,20,0.38,21.42,47.96,29.0,25.08,1.79,0,0,1
2020,2,21,0.31,70.58,60.96,25.71,34.04,2.67,0,0,1
2020,2,22,0.34,26.62,50.96,35.71,32.67,1.75,0,0,1
2020,2,23,0.23,34.62,50.38,26.42,34.62,1.96,0,0,1
2020,2,24,0.22,67.83,65.67,20.38,38.79,2.12,0,0,1
2020,2,25,0.3,42.71,55.46,25.12,38.91,1.5,0,0,1
2020,2,26,0.24,13.83,35.0,44.52,27.46,1.0,0,0,1
2020,2,27,0.22,10.08,25.67,49.21,26.62,1.0,0,0,1
2020,2,28,0.36,20.92,44.21,30.38,28.29,1.08,0,0,1
2020,2,29,0.21,12.5,38.42,37.79,79.17,1.0,0,0,1
